DAY, TIME, API, PLATFORM, LANGUAGE, ACTIVITY, FILESIZE, LATENCY, MEMORY, CPUTIME
"2016-04-14","03:36:29","multicloud","aws","python","download","310","6532.88602829","19064","0.14"
"2016-04-14","03:36:30","nativa","aws","python","download","310","5846.20094299","27560","0.25"
"2016-04-14","03:36:36","nativa","aws","python","download","310","5184.68499184","27584","0.26"
"2016-04-14","03:36:37","multicloud","aws","python","download","310","6958.05287361","19088","0.15"
"2016-04-14","03:36:42","nativa","aws","python","download","310","5465.21997452","27584","0.25"
"2016-04-14","03:36:46","multicloud","aws","python","download","310","7509.28902626","19068","0.15"
"2016-04-14","03:36:47","nativa","aws","python","download","310","5043.55692863","27552","0.25"
"2016-04-14","03:36:53","nativa","aws","python","download","310","5479.99811172","27480","0.25"
"2016-04-14","03:36:54","multicloud","aws","python","download","310","6935.55498123","19004","0.15"
"2016-04-14","03:36:59","nativa","aws","python","download","310","5537.79411316","27564","0.26"
"2016-04-14","03:37:02","multicloud","aws","python","download","310","6566.31016731","19068","0.15"
"2016-04-14","03:37:04","nativa","aws","python","download","310","5570.24097443","27468","0.26"
"2016-04-14","03:37:10","nativa","aws","python","download","310","4988.97504807","27484","0.24"
"2016-04-14","03:37:10","multicloud","aws","python","download","310","7090.3069973","19068","0.14"
"2016-04-14","03:37:15","nativa","aws","python","download","310","4881.04391098","27472","0.24"
"2016-04-14","03:37:19","multicloud","aws","python","download","310","7081.86101913","19092","0.14"
"2016-04-14","03:37:21","nativa","aws","python","download","310","5486.44781113","27540","0.25"
"2016-04-14","03:37:26","nativa","aws","python","download","310","5029.76584435","27540","0.25"
"2016-04-14","03:37:27","multicloud","aws","python","download","310","6603.98006439","19088","0.14"
"2016-04-14","03:37:31","nativa","aws","python","download","310","4959.21206474","27488","0.26"
"2016-04-14","03:37:35","multicloud","aws","python","download","310","7130.69915771","19032","0.14"
"2016-04-14","03:37:37","nativa","aws","python","download","310","5465.99197388","27468","0.26"
"2016-04-14","03:37:43","multicloud","aws","python","download","310","6377.3431778","19156","0.15"
"2016-04-14","03:37:43","nativa","aws","python","download","310","5558.96902084","27476","0.25"
"2016-04-14","03:37:48","nativa","aws","python","download","310","5221.34900093","27480","0.25"
"2016-04-14","03:37:51","multicloud","aws","python","download","310","6926.93519592","19036","0.15"
"2016-04-14","03:37:54","nativa","aws","python","download","310","5564.66388702","27492","0.25"
"2016-04-14","03:37:59","multicloud","aws","python","download","310","6963.81187439","19028","0.14"
"2016-04-14","03:38:00","nativa","aws","python","download","310","5689.12410736","27456","0.25"
"2016-04-14","03:38:06","nativa","aws","python","download","310","5459.30814743","27484","0.25"
"2016-04-14","03:38:07","multicloud","aws","python","download","310","7234.34090614","19088","0.14"
"2016-04-14","03:38:11","nativa","aws","python","download","310","4994.07505989","27552","0.24"
"2016-04-14","03:38:15","multicloud","aws","python","download","310","6861.53507233","19076","0.14"
"2016-04-14","03:38:17","nativa","aws","python","download","310","5387.9981041","27560","0.25"
"2016-04-14","03:38:23","nativa","aws","python","download","310","5576.77221298","27532","0.26"
"2016-04-14","03:38:23","multicloud","aws","python","download","310","6507.66706467","19088","0.15"
"2016-04-14","03:38:28","nativa","aws","python","download","310","5033.04290771","27488","0.24"
"2016-04-14","03:38:31","multicloud","aws","python","download","310","6995.75591087","19080","0.15"
"2016-04-14","03:38:34","nativa","aws","python","download","310","5643.87083054","27556","0.25"
"2016-04-14","03:38:39","multicloud","aws","python","download","310","6957.31306076","19084","0.15"
"2016-04-14","03:38:40","nativa","aws","python","download","310","5570.499897","27556","0.26"
"2016-04-14","03:38:46","nativa","aws","python","download","310","5301.90610886","27468","0.25"
"2016-04-14","03:38:47","multicloud","aws","python","download","310","6305.95684052","19076","0.14"
"2016-04-14","03:38:52","nativa","aws","python","download","310","6557.27696419","27552","0.25"
"2016-04-14","03:38:55","multicloud","aws","python","download","310","6915.66514969","19152","0.14"
"2016-04-14","03:38:58","nativa","aws","python","download","310","5482.63311386","27560","0.25"
"2016-04-14","03:39:03","multicloud","aws","python","download","310","7257.95602798","19088","0.14"
"2016-04-14","03:39:03","nativa","aws","python","download","310","4958.47797394","27564","0.25"
"2016-04-14","03:39:09","nativa","aws","python","download","310","4987.70213127","27488","0.25"
"2016-04-14","03:39:12","multicloud","aws","python","download","310","7080.20091057","18956","0.14"
"2016-04-14","03:39:14","nativa","aws","python","download","310","5020.99704742","27456","0.26"
"2016-04-14","03:39:19","nativa","aws","python","download","310","4879.59098816","27456","0.25"
"2016-04-14","03:39:20","multicloud","aws","python","download","310","7064.28694725","19080","0.15"
"2016-04-14","03:39:25","nativa","aws","python","download","310","5605.85594177","27520","0.25"
"2016-04-14","03:39:27","multicloud","aws","python","download","310","6590.82984924","19052","0.15"
"2016-04-14","03:39:28","nativa","aws","python","download","310","2738.33608627","27584","0.25"
"2016-04-14","03:39:34","nativa","aws","python","download","310","5534.22188759","27560","0.25"
"2016-04-14","03:39:37","multicloud","aws","python","download","310","8496.36912346","19088","0.14"
"2016-04-14","03:39:45","multicloud","aws","python","download","310","6509.7219944","19008","0.15"
"2016-04-14","03:39:52","multicloud","aws","python","download","310","6381.52503967","19076","0.15"
"2016-04-14","03:40:00","multicloud","aws","python","download","310","7067.39997864","19032","0.14"
"2016-04-14","03:40:09","multicloud","aws","python","download","310","6891.82400703","19088","0.15"
"2016-04-14","03:40:16","multicloud","aws","python","download","310","6453.1109333","19064","0.14"
"2016-04-14","03:40:24","multicloud","aws","python","download","310","6471.02189064","19120","0.15"
"2016-04-14","03:40:32","multicloud","aws","python","download","310","6607.8209877","19092","0.14"
"2016-04-14","03:40:40","multicloud","aws","python","download","310","7567.90995598","19080","0.14"
"2016-04-14","03:40:49","multicloud","aws","python","download","310","7078.51982117","19080","0.15"
"2016-04-14","03:40:57","multicloud","aws","python","download","310","7279.57606316","19064","0.14"
"2016-04-14","03:41:05","multicloud","aws","python","download","310","7020.95198631","19088","0.14"
"2016-04-14","03:41:13","multicloud","aws","python","download","310","6947.47614861","19124","0.15"
"2016-04-14","03:41:22","multicloud","aws","python","download","310","6991.32394791","19088","0.14"
"2016-04-14","03:41:30","multicloud","aws","python","download","310","6995.32389641","19032","0.15"
"2016-04-14","03:41:38","multicloud","aws","python","download","310","6736.96398735","19076","0.14"
"2016-04-14","03:41:46","multicloud","aws","python","download","310","7065.23704529","19068","0.15"
"2016-04-14","03:41:54","multicloud","aws","python","download","310","6997.02787399","19020","0.15"
"2016-04-14","03:42:03","multicloud","aws","python","download","310","7561.56611443","19064","0.15"
"2016-04-14","03:42:13","multicloud","aws","python","download","310","8364.46213722","19108","0.14"
"2016-04-14","03:42:21","multicloud","aws","python","download","310","7301.95808411","19088","0.15"
"2016-04-14","03:42:29","multicloud","aws","python","download","310","6794.31319237","19020","0.15"
"2016-04-14","03:42:37","multicloud","aws","python","download","310","7019.29306984","19008","0.14"
"2016-04-14","03:42:45","multicloud","aws","python","download","310","6913.96093369","19020","0.15"
"2016-04-14","03:42:53","multicloud","aws","python","download","310","6612.79702187","19068","0.15"
"2016-04-14","03:43:01","multicloud","aws","python","download","310","6512.75682449","19152","0.14"
"2016-04-14","03:43:09","multicloud","aws","python","download","310","7227.07295418","19092","0.14"
"2016-04-14","03:43:17","multicloud","aws","python","download","310","7042.94610023","19120","0.14"
"2016-04-14","03:43:26","multicloud","aws","python","download","310","7104.0019989","18960","0.14"
"2016-04-14","03:43:34","multicloud","aws","python","download","310","7013.33189011","19088","0.15"
"2016-04-14","05:00:05","multicloud","aws","python","upload","620","2923.41184616","19304","0.11"
"2016-04-14","05:00:05","nativa","aws","python","upload","620","3074.30100441","27572","0.25"
"2016-04-14","05:00:09","nativa","aws","python","upload","620","3074.66387749","27484","0.25"
"2016-04-14","05:00:09","multicloud","aws","python","upload","620","2883.96191597","19260","0.12"
"2016-04-14","05:00:12","nativa","aws","python","upload","620","3089.52212334","27500","0.25"
"2016-04-14","05:00:13","multicloud","aws","python","upload","620","2832.58008957","19232","0.11"
"2016-04-14","05:00:16","nativa","aws","python","upload","620","3131.51407242","27500","0.25"
"2016-04-14","05:00:17","multicloud","aws","python","upload","620","2592.78488159","19324","0.11"
"2016-04-14","05:00:19","nativa","aws","python","upload","620","3514.73498344","27536","0.25"
"2016-04-14","05:00:21","multicloud","aws","python","upload","620","2818.81093979","19340","0.11"
"2016-04-14","05:00:23","nativa","aws","python","upload","620","3002.92992592","27480","0.25"
"2016-04-14","05:00:25","multicloud","aws","python","upload","620","2779.3879509","19272","0.11"
"2016-04-14","05:00:26","nativa","aws","python","upload","620","3068.44806671","27504","0.25"
"2016-04-14","05:00:29","nativa","aws","python","upload","620","2867.29693413","27504","0.25"
"2016-04-14","05:00:30","multicloud","aws","python","upload","620","3217.68903732","19248","0.11"
"2016-04-14","05:00:33","nativa","aws","python","upload","620","3067.19517708","27556","0.25"
"2016-04-14","05:00:33","multicloud","aws","python","upload","620","2612.04504967","19276","0.11"
"2016-04-14","05:00:36","nativa","aws","python","upload","620","3108.79397392","27500","0.25"
"2016-04-14","05:00:37","multicloud","aws","python","upload","620","2581.17198944","19256","0.11"
"2016-04-14","05:00:39","nativa","aws","python","upload","620","2773.03195","27580","0.25"
"2016-04-14","05:00:41","multicloud","aws","python","upload","620","2744.12703514","19276","0.11"
"2016-04-14","05:00:42","nativa","aws","python","upload","620","2857.80191422","27500","0.25"
"2016-04-14","05:00:44","multicloud","aws","python","upload","620","2382.04598427","19340","0.12"
"2016-04-14","05:00:45","nativa","aws","python","upload","620","3088.13905716","27464","0.25"
"2016-04-14","05:00:49","nativa","aws","python","upload","620","3040.72594643","27552","0.25"
"2016-04-14","05:00:51","multicloud","aws","python","upload","620","5311.5530014","19340","0.11"
"2016-04-14","05:00:52","nativa","aws","python","upload","620","3321.00486755","27572","0.24"
"2016-04-14","05:00:55","multicloud","aws","python","upload","620","2899.51992035","19328","0.11"
"2016-04-14","05:00:56","nativa","aws","python","upload","620","3351.08184814","27484","0.25"
"2016-04-14","05:00:59","multicloud","aws","python","upload","620","2480.6060791","19220","0.11"
"2016-04-14","05:01:00","nativa","aws","python","upload","620","3156.78906441","27556","0.25"
"2016-04-14","05:01:02","multicloud","aws","python","upload","620","2394.01292801","19276","0.12"
"2016-04-14","05:01:03","nativa","aws","python","upload","620","3108.98113251","27508","0.25"
"2016-04-14","05:01:06","nativa","aws","python","upload","620","2847.37491608","27572","0.25"
"2016-04-14","05:01:06","multicloud","aws","python","upload","620","2800.2820015","19260","0.12"
"2016-04-14","05:01:09","nativa","aws","python","upload","620","2715.91806412","27492","0.25"
"2016-04-14","05:01:10","multicloud","aws","python","upload","620","2750.47898293","19340","0.11"
"2016-04-14","05:01:13","nativa","aws","python","upload","620","3107.48505592","27564","0.25"
"2016-04-14","05:01:14","multicloud","aws","python","upload","620","2738.83199692","19248","0.11"
"2016-04-14","05:01:16","nativa","aws","python","upload","620","3293.11394691","27568","0.25"
"2016-04-14","05:01:18","multicloud","aws","python","upload","620","2545.05205154","19192","0.11"
"2016-04-14","05:01:20","nativa","aws","python","upload","620","3095.8571434","27568","0.25"
"2016-04-14","05:01:21","multicloud","aws","python","upload","620","2601.94087029","19216","0.11"
"2016-04-14","05:01:23","nativa","aws","python","upload","620","3308.21704865","27576","0.25"
"2016-04-14","05:01:25","multicloud","aws","python","upload","620","2724.43604469","19264","0.11"
"2016-04-14","05:01:26","nativa","aws","python","upload","620","3077.85010338","27468","0.25"
"2016-04-14","05:01:29","multicloud","aws","python","upload","620","3108.5100174","19372","0.11"
"2016-04-14","05:01:30","nativa","aws","python","upload","620","3061.12504005","27464","0.26"
"2016-04-14","05:01:33","nativa","aws","python","upload","620","2868.91484261","27564","0.25"
"2016-04-14","05:01:33","multicloud","aws","python","upload","620","2764.50300217","19144","0.12"
"2016-04-14","05:01:36","nativa","aws","python","upload","620","2824.75805283","27504","0.25"
"2016-04-14","05:01:37","multicloud","aws","python","upload","620","2774.86920357","19340","0.12"
"2016-04-14","05:01:39","nativa","aws","python","upload","620","2897.55892754","27504","0.26"
"2016-04-14","05:01:41","multicloud","aws","python","upload","620","2580.6081295","19264","0.11"
"2016-04-14","05:01:43","nativa","aws","python","upload","620","3151.13520622","27496","0.25"
"2016-04-14","05:01:45","multicloud","aws","python","upload","620","2829.27489281","19188","0.11"
